file_name,formula,space_group,value_per_atom
2576_Ni5U,Ni5U,F-43m,-0.3401739438410741
2577_Cr5Na,Cr5Na,Amm2,0.694440626891898
2579_VW2,VW2,Immm,0.4517394004088544
2580_Al2Ta,Al2Ta,I4/mmm,-0.0842983799627745
2590_NaPb4,NaPb4,Im-3m,0.224980428430975
2591_Al16Cu36,Al16Cu36,P-43m,-0.2174912665715523
2596_FeV3,FeV3,Immm,-0.1430951792579371
2597_Al2K2,Al2K2,Cmcm,0.2086908182733893
2605_Ba2Cu,Ba2Cu,I4/mmm,0.0251809137808939
2609_Au12Nb12,Au12Nb12,Pbcm,0.0229785255657984
2611_FeIr8,FeIr8,I4/mmm,0.0056338130923955
2612_Au2Nb4,Au2Nb4,Cmcm,0.0545237198894454
2617_BaIr,BaIr,P4/mmm,0.4526756073737017
2618_Al6In2,Al6In2,Pmmn,0.1591287652795423
2624_Ca3Rh,Ca3Rh,P4/mmm,-0.2192584044008989
2636_Pt7Sb,Pt7Sb,Fm-3m,-0.1405445786563701
2638_InBr3,InBr3,Immm,-0.5575545409714322
2642_Ag4Al4,Ag4Al4,P4/nmm,-0.0290568165324929
2645_KP3,KP3,Imm2,0.0362569796913732
2648_KP3,KP3,Cmmm,0.391278674206243
2651_Ag3V,Ag3V,I4/mmm,0.339459105536597
2654_Cu3Na,Cu3Na,Pmmm,0.197974552952445
2655_Ag4Al4,Ag4Al4,P4/mmm,-0.0168922985582784
2726_PtRb3,PtRb3,Pm-3m,0.0920366423174874
2733_AlCu2,AlCu2,I4/mmm,-0.1994923198229224
2736_PtGe3,PtGe3,Cmmm,0.1019580613747619
2737_Al6Rb2,Al6Rb2,P6_3/mmc,0.1995774915215715
2741_Nb2Rh4,Nb2Rh4,I4_1/amd,-0.1700100294107696
2743_Al5Sb,Al5Sb,P4/mmm,0.1278443781347231
2748_Pb7I14,Pb7I14,P3m1,-0.6754812229012036
2752_WBr,WBr,P4/mmm,1.6592867558403324
2759_P2As6,P2As6,Cmcm,0.278215754448178
2768_Ga2Pt,Ga2Pt,I4/mmm,-0.2988789514579319
2769_Ba2Br6,Ba2Br6,Pm-3n,-1.669242551351272
2772_CaMn3,CaMn3,Fm-3m,0.6933934960880848
2774_Ca2Cu2,Ca2Cu2,Cmcm,-0.159069105587382
2778_Sn6W4,Sn6W4,Fdd2,0.676190720559454
2784_Ga2Rh,Ga2Rh,I4/mmm,-0.3544554391462562
2786_AlPd,AlPd,Pm-3m,-0.8944008535151085
2790_Al4Sb2,Al4Sb2,I4_1/amd,0.2113444936483244
2792_AlNi5,AlNi5,Amm2,-0.2226364434127994
2803_Al4Cr2,Al4Cr2,P4_2/mnm,0.4176790432707804
2812_PaSb3,PaSb3,Pm-3m,-0.6304449468362288
2813_InRh3,InRh3,P4/mmm,-0.0658287898524747
2815_Na5Pd,Na5Pd,P4/mmm,-0.0216217788593574
2821_V12As4,V12As4,Pnma,-0.3130499928677199
2833_Nb2As2,Nb2As2,Imma,-0.2267729929139426
2843_In2P2,In2P2,Imma,0.0519244250414705
2845_Sr2W,Sr2W,Fmmm,-8.575093680456437
2847_Ba2W2,Ba2W2,Imma,1.0372039623020664
2849_Pd4As2,Pd4As2,Pnnm,-0.294235139561233
2854_AuK,AuK,Fm-3m,-0.2806845504909177
2860_V3Br,V3Br,Cmmm,0.280716863032258
2863_Au3As,Au3As,Pmm2,0.1371121399493331
2864_V4P,V4P,Im-3m,0.3322994564390953
2866_Mn4Ta2,Mn4Ta2,Cmcm,-0.023585609806472
2871_Fe6Ga2,Fe6Ga2,Cmcm,-0.1224709915662174
2873_FePd4,FePd4,Im-3m,0.4780438335531506
2875_FeV5,FeV5,P4/mmm,-0.0874449707715629
2884_W2P,W2P,I4/mmm,0.0145169775755711
2893_VAs,VAs,F-43m,0.3203713993122346
2902_Cu5Mn,Cu5Mn,Amm2,0.19009826311848
2904_GaP,GaP,Fm-3m,-0.0656846835186915
2911_VBr5,VBr5,Cmmm,-0.2841827606207943
2927_K2Sn2,K2Sn2,Cmcm,-0.2445203437210175
2932_Pt8Sr16,Pt8Sr16,Fd-3m,-0.5432285759187595
2935_Fe6Pd4,Fe6Pd4,Fdd2,0.0475907069499314
2944_AlGa,AlGa,Cmmm,0.0691252028612607
2946_Ga3Th,Ga3Th,Pm-3m,-0.5055789219036146
2949_Al4Cu8,Al4Cu8,Pnma,-0.1947568048805603
2961_Ac3I,Ac3I,Pm-3m,-0.2343629998585519
2964_GaPd,GaPd,Pm-3m,-0.6028874388474872
2965_Ni2P4,Ni2P4,Cmcm,-0.0100394529238236
2967_V2W2,V2W2,Cmcm,0.5402600457808884
2982_VW7,VW7,Fm-3m,0.4516883622280989
2986_Al2Ba,Al2Ba,I4/mmm,0.0014112876626869
2989_AlAs,AlAs,Fm-3m,-0.2077627777841586
2998_Ta3Sb5,Ta3Sb5,Cmmm,0.3737763057917291
3000_CrTh,CrTh,Fm-3m,0.8233719021763974
3009_AcTh,AcTh,P-6m2,0.151782232483872
3011_IrTa5,IrTa5,C2/m,-0.2895005288566518
3013_Mo8V16,Mo8V16,Fd-3m,0.2939021979591227
3037_BaTh,BaTh,Fm-3m,1.2727127622763716
3044_Mo2W2,Mo2W2,Cmcm,0.4147867774643377
3045_AcEu,AcEu,P-6m2,-0.0349858715953028
3049_Ca2Sb,Ca2Sb,I4/mmm,-0.608186648123708
3053_W5As,W5As,Cmmm,0.2297891868005095
3059_Ba4P2,Ba4P2,I4_1/amd,-0.7354421307758674
3066_Nb8Br40,Nb8Br40,Pnma,-0.9904254432297014
3067_K4Ta2,K4Ta2,I4/mcm,1.1322507917836984
3075_Mo4V8,Mo4V8,Pnma,-0.0006408570692784
3076_Cu2Ta4,Cu2Ta4,Cmcm,0.1639079811589283
3082_BaU,BaU,Fm-3m,1.6859382982010027
3084_AgFe2,AgFe2,Fmmm,0.2691876946108304
3094_In2Ni,In2Ni,I4/mmm,0.018092876315561
3102_CaBr,CaBr,F-43m,-1.2331421850996755
3114_Ag2Ge2,Ag2Ge2,Cmme,0.1973839765043421
3119_Al2Ba4,Al2Ba4,I4_1/amd,-0.0110277973225484
3121_YbBr,YbBr,Fm-3m,-1.4271186061040138
3124_Pd3Ta,Pd3Ta,I4/mmm,-0.4789615722321567
3130_CuPb3,CuPb3,P4/mmm,0.2602826834094367
3133_Au4As2,Au4As2,Cmcm,0.1079734153082032
3140_CsAs,CsAs,Fm-3m,0.3334515155471136
3143_AuNa3,AuNa3,Pm-3m,-0.1684955919688151
3151_Pt3V,Pt3V,Pmmm,-0.4207377805033276
3158_K3P,K3P,Pm-3m,-0.0328119937475128
3188_AuSb3,AuSb3,P4/mmm,0.227695155440879
3193_Ni4Sr,Ni4Sr,I4/m,0.3530060754889405
3194_SbGe2,SbGe2,I4/mmm,0.290026473554884
3195_CeV,CeV,Pm-3m,0.6211147799052004
3225_Mo2W,Mo2W,I4/mmm,-0.0036623847086711
3228_Al4In,Al4In,Im-3m,0.6381890727771047
3230_Ba2Ca2,Ba2Ca2,Pmmn,0.0406486469655449
3234_AlP,AlP,Fm-3m,-0.3675687588258789
3237_Cu2Fe,Cu2Fe,I4/mmm,0.1032353326638938
3239_Pb3V,Pb3V,Immm,0.3814954916460991
3240_CuW,CuW,Pm-3m,0.6085194492981056
3248_In2Rh,In2Rh,Fm-3m,-0.3115683777988701
3249_Ni2Rh4,Ni2Rh4,Cmmm,0.0462443337260178
3255_MoRh,MoRh,P4/mmm,-0.178031266937797
3256_Ga2Ge2,Ga2Ge2,Cmcm,0.1807988408540439
3266_GaMn,GaMn,Fm-3m,0.6603565188484879
3270_K2Sr2,K2Sr2,Pmma,0.1337180092551744
3276_IrW4,IrW4,I4/mmm,1.243275384063176
3282_Ca4W2,Ca4W2,Fd-3m,1.7641017660772362
3293_Na4Pd2,Na4Pd2,Cmcm,0.0142338250281968
3294_Al4Mo2,Al4Mo2,Imma,0.0716738620601376
3296_RhYb,RhYb,Pm-3m,-0.5889667665039164
3312_CrMo,CrMo,Fm-3m,1.0318884017398364
3325_Na3Rh,Na3Rh,Cmmm,0.3123486508330413
3329_CuIn,CuIn,F-43m,0.53827912498393
3330_KNb,KNb,P-6m2,1.2295651287686429
3333_Al3Pt5,Al3Pt5,Cmmm,-0.915859397452909
3335_FeMo3,FeMo3,P4/mmm,0.1101955142401873
3345_MoNi3,MoNi3,Pm-3m,0.0846750970911083
3346_SnSb3,SnSb3,Fm-3m,0.1632144741154624
3352_Ba2Sb,Ba2Sb,Fmmm,-0.1312124896991768
3375_Ga2Sr6,Ga2Sr6,Cmcm,0.09042512494865
3380_Pd6I4,Pd6I4,R-3c,-0.004287555210886
3384_Pd2As4,Pd2As4,Cmcm,-0.1253413229392096
3387_MoNb2,MoNb2,Immm,0.4546345631098004
3390_SmP,SmP,F-43m,-1.4191332313975558
3393_Ag2Cu,Ag2Cu,I4/mmm,0.0761581397430024
3404_Fe3Mn,Fe3Mn,Pm-3m,0.066990186712136
3406_Fe2Sb4,Fe2Sb4,I4_1/amd,0.1960877187219457
3407_As4Br12,As4Br12,Pnma,-0.5247536637232186
3409_Sr4Bi2,Sr4Bi2,I4/mmm,-0.788333228094911
3432_Ba4Br8,Ba4Br8,Pnma,-2.3961927963342133
3444_Pt3Rh,Pt3Rh,P4/mmm,-0.0087007843058684
3447_NbSb3,NbSb3,Pmm2,0.2761555592913893
3449_CuSb2,CuSb2,I4/mmm,0.2026567853708698
3450_KW5,KW5,F-43m,1.1809571108084664
3451_MoSr,MoSr,P4/mmm,1.4736654169528158
3457_AlSb,AlSb,F-43m,-0.1687718686976369
3460_Ir3As,Ir3As,P4/mmm,0.2958400086988613
3461_Au4K6,Au4K6,Fdd2,-0.1810899825019721
3462_Mo2W,Mo2W,I4/mmm,-0.0056973814252998
3463_Fe3Pd,Fe3Pd,Pm-3m,0.0064362337017787
3464_Mo2Nb,Mo2Nb,I4/mmm,-0.1180241041157141
3471_Al2Sb,Al2Sb,Fm-3m,0.3893018647743063
3472_Cu2Fe,Cu2Fe,Fmmm,0.1231665368949919
3474_Ta2P2,Ta2P2,P4/nmm,-0.0397634335946133
3488_In2Sn,In2Sn,I4/mmm,0.0148089513722802
3489_Pb2Sr,Pb2Sr,P4/mmm,-0.0975137793375046
3494_KTa2,KTa2,Fmmm,0.8032727114000338
3498_NpPa,NpPa,P4/mmm,-0.0992218999290663
3500_RhSr2,RhSr2,I4/mmm,-0.1422194087130049
3501_P2Br6,P2Br6,Pm-3n,0.644935418993847
3507_Pb6As2,Pb6As2,Pm-3n,0.1701053573248594
3537_V3Sb,V3Sb,Immm,-0.0930840734466427
3541_Ca2Ga,Ca2Ga,I4/mmm,-0.1370402405445349
3542_BaSr7,BaSr7,Fm-3m,0.0035132338114711
3551_Ag4Sn,Ag4Sn,I4/mmm,0.1467271739098009
3557_BaP,BaP,Fm-3m,-0.6508185873227221
3559_Mo2Pb4,Mo2Pb4,Cm,0.4545479546314854
3574_P3Br,P3Br,Cmmm,1.0780590886319557
3575_K2Pt4,K2Pt4,I4/mcm,0.8712168740128341
3586_FeGa,FeGa,R-3m,-0.0760232916373659
3595_Mn6P2,Mn6P2,Pm-3n,-0.2087209704508552
3596_Na2P,Na2P,I4/mmm,-0.1856062485340137
3597_Au26Ta2,Au26Ta2,Fm-3c,0.4344388837923522
3601_Cu3Ge,Cu3Ge,Cmmm,0.0652571573942939
3602_Al2Cu2,Al2Cu2,I4_1/amd,-0.1291277482368524
3608_AlK3,AlK3,Fm-3m,0.3006512908502217
3612_PtTh,PtTh,P-6m2,-0.8684167799000244
3617_BaGe2,BaGe2,I4/mmm,-0.2935484472204012
3622_Al6Pt4,Al6Pt4,Fdd2,-0.7048057370949273
3624_Ba3P,Ba3P,Pm-3m,-0.2539164227109487
3631_Pb3As,Pb3As,I4/mmm,0.1116338261116278
3634_In2Ge4,In2Ge4,I4/mcm,0.3237670822118061
3637_K3Pt,K3Pt,P4/mmm,0.1227777550677848
3648_PdAs3,PdAs3,Pmm2,-0.0502398700533159
3651_AlGe3,AlGe3,Pm-3m,0.249991609029232
3653_Ag5Pt5,Ag5Pt5,P-1,0.0451717437014799
3656_Ge3Br,Ge3Br,Fm-3m,0.0465995518350488
3660_Cu5P4,Cu5P4,I4/mmm,0.1356729049497344
3663_Ba4Sr8,Ba4Sr8,Pnma,0.0083402217814067
3671_GaMo2,GaMo2,P4/mmm,0.9061655129576126
3676_W2Sb6,W2Sb6,Cmcm,0.3256841746554091
3677_AgP7,AgP7,Fm-3m,0.7571528019389939
3679_AuFe4,AuFe4,I4/m,0.093735028143422
3680_Pd4W2,Pd4W2,I4/mcm,0.3204977384153148
3684_Al2Cu2,Al2Cu2,P4/nmm,-0.0710479778351218
3686_Fe2Sr6,Fe2Sr6,I4/mmm,0.615835199672778
3689_GaK3,GaK3,Pmm2,0.1886516453423525
3692_Al2Ta2,Al2Ta2,I4_1/amd,0.0484771651687685
3693_NiSb,NiSb,R-3m,-0.1496660710504063
3698_InW3,InW3,Pmm2,0.5709071561380128
3699_Ag10Fe6,Ag10Fe6,I4/mcm,0.5069376206385812
3709_Al4Ga2,Al4Ga2,I4/mcm,0.1296503943423186
3718_Na2Pt2,Na2Pt2,P4/nmm,0.0585098008897602
3724_Fe5Pd,Fe5Pd,Cmmm,0.0312070643968134
3731_Cu2Sb6,Cu2Sb6,Cmcm,0.2657594816528084
3752_Al42Pd16,Al42Pd16,I4_1/a,-0.5514900207285938
3753_Pb3Sr,Pb3Sr,I4/mmm,-0.3053776900756442
3755_PbGe,PbGe,Fm-3m,0.1222864572366444
3756_Ir3W,Ir3W,Cmmm,-0.1768983028315762
3779_CaIr3,CaIr3,Pm-3m,0.0305344814990053
3788_Cu12Pb12,Cu12Pb12,Pbcm,0.2586636069044156
3789_Mn4Rh2,Mn4Rh2,Cmcm,0.0155560353019161
3815_FeMo3,FeMo3,Immm,0.2095670596886858
3820_Al3Fe,Al3Fe,I4/mmm,-0.1803985331203383
3830_Mn6Br2,Mn6Br2,Pmmn,0.6461421765977988
3831_Na4P2,Na4P2,P4_2/mnm,-0.1461563225130477
3832_CuPb3,CuPb3,Immm,0.1775907872946192
3837_In2W4,In2W4,I4_1/amd,1.250886245647976
3838_CrI2,CrI2,C2/m,-0.4092368593035083
3840_Al2In,Al2In,I4/mmm,0.1387528894089046
3848_AlBr3,AlBr3,Fm-3m,0.0587533733797673
3849_SnSb,SnSb,F-43m,-0.06644948616947
3852_Ag4Mo,Ag4Mo,I4/m,0.4949321417975973
3853_Sn2P4,Sn2P4,Pnnm,-0.056001519449877
3855_CuSr3,CuSr3,P4/mmm,0.0230810902990548
3861_FeRb,FeRb,Amm2,1.4476931142635006
3863_BaBr2,BaBr2,Fmmm,-11.34664136590266
3866_FeAs,FeAs,Pm-3m,0.1233376778550159
3870_FeGe,FeGe,P-6m2,-0.1988810521886597
3879_Cu2Ge2,Cu2Ge2,Pmmn,0.1737348240279024
3881_VBr3,VBr3,P4/mmm,-0.044573140622091
3885_BaGe8,BaGe8,I4/mmm,0.0751645538209276
3904_NaPt5,NaPt5,Cmmm,-0.0501648287347424
3906_Al2Fe,Al2Fe,I4/mmm,-0.36144122023592
3911_Fe4Ir,Fe4Ir,I4/m,0.0552875162944161
3915_Cu8Ir16,Cu8Ir16,Fd-3m,0.4563536858166645
3916_CeIn,CeIn,P-6m2,-0.2702256979151656
3925_Na2Sn,Na2Sn,I4/mmm,-0.1466331125119874
3926_InW,InW,P4/mmm,0.9132617318997428
3980_SrI,SrI,P-6m2,-1.1805649649666825
3992_CaTa,CaTa,Fm-3m,2.085022014389096
4004_Na12P4,Na12P4,Pnma,-0.3687060882754256
4008_V8As4,V8As4,Pa-3,0.1239380017364091
4011_SrBr,SrBr,Fm-3m,-1.3925750242942536
4016_Cu17Nb12,Cu17Nb12,I-43m,0.3728100275968739
4018_Na3Pd,Na3Pd,Immm,-0.0141660341409721
4021_CeMo,CeMo,Fm-3m,1.5109984231473377
4032_K3P,K3P,Pm-3m,-0.030217587200664
4033_Ni3Yb,Ni3Yb,I4/mmm,-0.0804497372718122
4035_Al3In,Al3In,Fm-3m,0.2005794903275313
4037_Ca8Br16,Ca8Br16,Fd-3m,-1.8897337814623807
4039_NaBr,NaBr,Pm-3m,-1.5671150316488234
4040_Na3V,Na3V,Pmm2,0.63313957064004
4047_Au3Cu,Au3Cu,Pm-3m,0.80561609820449
4050_Au3Ni,Au3Ni,Cmmm,0.0700246573522385
4054_MnTa2,MnTa2,Fmmm,0.0326198714318716
4057_Nb4Ni,Nb4Ni,Im-3m,0.7399515162667611
4060_VAs5,VAs5,Amm2,0.1273263648936259
4061_Mn5V,Mn5V,Amm2,0.1339017868412367
4069_Ba5P,Ba5P,F-43m,0.3985963186882178
4081_BaIn,BaIn,Pm-3m,-0.3934987706890727
4083_Fe6Ta10,Fe6Ta10,I4/mcm,-0.0784120095070566
4086_Sn8W4,Sn8W4,I4_1/amd,0.4984100343295215
4089_Al3Mo,Al3Mo,Pmmm,-0.1944689772432752
4090_Cu2Sb2,Cu2Sb2,P4/nmm,0.0947745338992556
4093_CaNb4,CaNb4,Im-3m,2.0724527098289203
4100_Pt4V8,Pt4V8,Pnma,-0.2722998168753759
4110_Na2Pb2,Na2Pb2,Imma,-0.1562603921855645
4116_BaIn,BaIn,Pm-3m,-0.3942991436374097
4124_Al3Ta,Al3Ta,I4/mmm,-0.3367066690608897
4125_InRh4,InRh4,Im-3m,1.09674590170157
4129_Al5Fe,Al5Fe,Amm2,-0.0528174990306299
4134_Sb4Ge2,Sb4Ge2,I4/mcm,0.2734004992760119
4135_Sm3W,Sm3W,I4/mmm,0.0611845420881635
4162_TaSb3,TaSb3,P4/mmm,0.1410275166388412
4173_PdP8,PdP8,I4/mmm,0.4356433094713152
4178_Ca2Sb4,Ca2Sb4,Cmcm,-0.4487941170993181
4184_SnW,SnW,Cmmm,0.763816548221854
4190_KSb3,KSb3,Pmm2,-0.0872071987377549
4192_NpYb,NpYb,P4/mmm,0.5545692761840684
4197_Rh2As6,Rh2As6,Pm-3n,0.2374773535485985
4199_Sm4Sb8,Sm4Sb8,Cmce,-1.2011228798766862
4202_V2Br2,V2Br2,Imma,0.2049389206913092
4206_PbSb3,PbSb3,I4/mmm,0.2203488826656587
4207_K4Pd2,K4Pd2,Pnnm,0.0843341938906068
4238_Mn3Sb,Mn3Sb,Pm-3m,0.1085140340628285
4246_AuW4,AuW4,I4/m,0.4205974914697705
4249_AuRh,AuRh,Pm-3m,0.2785169400110483
4253_Au2Ge4,Au2Ge4,I4/mcm,0.152505619377352
4255_Au2Mn,Au2Mn,I4/mmm,-0.0971041462008267
4260_MoW,MoW,Pm-3m,-0.0115632644363721
4262_Ba2P,Ba2P,I4/mmm,-0.7444133013472781
4267_Ba3Ge,Ba3Ge,P4/mmm,-0.2287610492721032
4273_AgSr3,AgSr3,P4/mmm,-0.1419343204578349
4284_MoW5,MoW5,Cmmm,0.0012216927512819
4286_AcBr,AcBr,P-6m2,-1.339549648914408
4291_MoBr,MoBr,Cmmm,0.9804332898592608
4295_AuAs5,AuAs5,Cmmm,0.4915406082243644
4299_Ga2Ge6,Ga2Ge6,Pmmn,0.2415807844033328
4305_InPd,InPd,P-6m2,-0.4227868516602266
4306_K3V,K3V,Pmm2,0.8623195553608953
4313_Rh3Ta,Rh3Ta,Pmm2,-0.4051768741573873
4315_Mo3V,Mo3V,Pm-3m,0.3792234579534757
4320_TaSb3,TaSb3,Cmmm,0.4794987944840185
4322_K2Sn6,K2Sn6,Pm-3n,0.0649611003597767
4324_CaNb3,CaNb3,Pm-3m,0.7504422563504267
4327_Nb3Ni,Nb3Ni,Fm-3m,0.0207120814794556
4328_AuCu,AuCu,Pm-3m,-0.0597546096257533
4329_Na5Pb,Na5Pb,Cmmm,-0.0854004033022069
4337_Al12As17,Al12As17,I-43m,0.0631815920846978
4339_AlCu2,AlCu2,Immm,-0.20682742671996
4349_Ir3Ta3,Ir3Ta3,Cm,-0.4347810583230007
4358_Cu4Ir,Cu4Ir,I4/mmm,0.4572899932894181
4363_Al4Sr2,Al4Sr2,Pnnm,0.2809149352770609
4366_NbV2,NbV2,I4/mmm,0.0481065601878126
4376_Fe17Th2,Fe17Th2,R-3m,-0.076958604803849
4377_MnPd3,MnPd3,Imm2,-0.1615328336668762
4380_Pt2As4,Pt2As4,Pnnm,-0.4910888935308979
4382_Ba3Ga5,Ba3Ga5,Cmmm,-0.1704261584929725
4385_Al3Cs,Al3Cs,Pm-3m,0.8151148327681543
4388_Nb2Ni4,Nb2Ni4,I4_1/amd,0.0333005873831287
4392_Eu4I8,Eu4I8,P2_1/c,-1.877240265112853
4396_Au2Fe4,Au2Fe4,I4/mcm,0.4657313841943183
4399_NbNi2,NbNi2,I4/mmm,-0.2620564037436684
4404_Al2Cu4,Al2Cu4,Cmcm,-0.0829668452392239
4405_FeGe3,FeGe3,Pm-3m,0.5245141898888992
4407_Al17As12,Al17As12,I-43m,0.0187716242959471
4416_AlMo,AlMo,Pm-3m,0.076944126559888
4420_Au3P4,Au3P4,I4/mmm,0.0064831113172161
4421_Ir2Mn44,Ir2Mn44,Fd-3m,0.1065903814918346
4425_Au2Sb2,Au2Sb2,Fd-3m,0.2069522440366871
4430_MoYb,MoYb,P4/mmm,0.5927353378973717
4435_Na2Pd6,Na2Pd6,I4/mmm,-0.0039800834452812
4449_K3Pd,K3Pd,Immm,0.0902629690702925
4450_Al3Sb,Al3Sb,P4/mmm,0.170681241367423
4451_Ca5Ge,Ca5Ge,F-43m,0.2746564330536423
4460_SbP,SbP,Fm-3m,0.0811624920790903
4467_Ba4Fe2,Ba4Fe2,C2/m,0.9680279891977884
4469_GeAs,GeAs,Immm,0.208114042910724
4473_Ba4In,Ba4In,Im-3m,0.1451732176930757
4475_AlNi3,AlNi3,Immm,-0.4056051678421566
4478_K3Ta,K3Ta,Cmmm,1.1691466944339015
4481_Ba4Ir12,Ba4Ir12,Pnma,0.1362202141754807
4483_Ir2Mo,Ir2Mo,Fmmm,3.5922447122469983
4486_Al4Ge8,Al4Ge8,Pa-3,0.2644100296867571
4490_KTa2,KTa2,I4/mmm,1.054611953918965
4493_Na4Pd2,Na4Pd2,Cmcm,-0.0597792815661713
4494_CuGa4,CuGa4,I4/m,0.039402732975958
4497_Fe2Sb4,Fe2Sb4,I4_1/amd,0.4788135614246241
4508_Al16Mn4,Al16Mn4,I-43m,0.301063565326821
4511_Nb8Ni,Nb8Ni,I4/mmm,-0.0214686129241575
4512_Au4V,Au4V,Im-3m,0.5053051396209789
4515_Ni24Ta5,Ni24Ta5,I-43m,-0.1675005312947368
4524_Au3Br,Au3Br,Immm,0.2829069902830432
4527_AuNi,AuNi,P-6m2,0.1788439408535893
4528_In16Sn4,In16Sn4,I-43m,0.0889102016768188
4530_RhSb,RhSb,F-43m,-0.137426643434642
4542_KGe3,KGe3,Pm-3m,0.3174478618796499
4547_MoV3,MoV3,Fm-3m,-0.0631905048546421
4548_SbP3,SbP3,Cmmm,0.5203529482374165
4549_Al2Mn4,Al2Mn4,Fd-3m,-0.0478207925401304
4555_Fe2V6,Fe2V6,P6_3/mmc,0.123355382997504
4561_BaBr,BaBr,F-43m,-1.499596806424356
4564_CaCr,CaCr,Fm-3m,1.112240896363634
4580_Au10Ni6,Au10Ni6,I4/mcm,0.1828234982158285
4582_Pt4V12,Pt4V12,Pnma,-0.1642023230585536
4598_Ni3Rh3,Ni3Rh3,Cm,0.0590098443842267
4607_In4Mo,In4Mo,I4/m,0.3040013113251668
4608_Mn2Rh,Mn2Rh,I4/mmm,0.0660991104519356
4611_Sn3V,Sn3V,Cmmm,0.3710273258378747
4614_Al2K4,Al2K4,Pnnm,0.4108101513743062
4621_NaP3,NaP3,Imm2,0.1460175172211837
4624_Sn4W2,Sn4W2,I4/mcm,0.1627192610009006
4632_Al5K,Al5K,P4/mmm,0.1562076988746348
4634_Cu16Ir8,Cu16Ir8,Fd-3m,0.4219933363345654
4704_Pa3Bi,Pa3Bi,Pm-3m,-0.5498134152665202
4714_MoNp,MoNp,P-6m2,0.5651364072757925
4715_CeU3,CeU3,I4/mmm,0.443366399591083
4730_Au3Ba5,Au3Ba5,Cmmm,-0.440568201391275
4731_MoBr3,MoBr3,Pmm2,0.04303350203143
4736_Rh6W2,Rh6W2,P6_3/mmc,-0.2931200597782641
4751_Mn4W2,Mn4W2,Cmcm,0.1197822458971262
4752_CaAs3,CaAs3,Immm,-0.3502374894930931
4757_InBr,InBr,Fm-3m,-0.7175140965916014
4762_Fe3Sb,Fe3Sb,Imm2,0.4414744564171062
4766_Au2Mn2,Au2Mn2,P4/nmm,0.6149682153648515
4769_Sr2Br6,Sr2Br6,Pmmn,-1.6828241395262955
4770_Cu8Ta4,Cu8Ta4,Pa-3,1.1517740039267264
4771_EuSb,EuSb,P-6m2,-0.9332170063572685
4781_NpTa,NpTa,P4/mmm,0.4344771260857758
4785_Mo2Nb,Mo2Nb,Fmmm,-0.0745787488592076
4793_AlTa,AlTa,Fm-3m,0.4693485286782328
4794_EuNi,EuNi,Fm-3m,-0.0364610876192079
4803_Mo5W,Mo5W,Cmmm,0.0032439918025867
4806_Rh2As,Rh2As,Fm-3m,-0.4713601768918624
4812_Ba3W,Ba3W,Pmm2,1.2293632028874226
4814_Pd4V4,Pd4V4,Pnma,-0.0948595768377771
4820_V2W,V2W,Fm-3m,0.870102745832483
4826_Au2V2,Au2V2,P4/nmm,0.027181270273112
4829_Fe2Ta6,Fe2Ta6,P6_3/mmc,0.2474721246249149
4836_NiSr,NiSr,Pm-3m,0.1471746751052132
4838_FeU3,FeU3,Pm-3m,0.212649488992918
4842_CaCu,CaCu,P4/mmm,0.4393169567324375
4844_CuIn7,CuIn7,Fm-3m,0.0132383724315321
4845_VP4,VP4,Im-3m,0.1480949914869519
4854_Ag4Pt7,Ag4Pt7,P-1,0.0311257725487666
4858_TaW3,TaW3,I4/mmm,0.275062910855949
4873_Ba4V2,Ba4V2,C2/m,0.6654282184353768
4876_GeAs,GeAs,P-6m2,-0.0428850132941525
4889_Au12Sb4,Au12Sb4,Pnma,0.0309741185759158
4892_Mn2Rh4,Mn2Rh4,Cmcm,0.0094144196852769
4911_NiPd3,NiPd3,Pm-3m,0.0067054398745094
4912_NaBr3,NaBr3,Cmmm,-0.6094928308533563
4914_Fe2As,Fe2As,I4/mmm,0.011960028974741
4915_Cu2Rh6,Cu2Rh6,Pmmn,0.06766825202389
4918_PI3,PI3,Pm-3m,0.8204711590365552
4919_EuGa,EuGa,Pm-3m,-0.5421530171607336
4923_Rh6W4,Rh6W4,Fdd2,-0.0562816004779008
4927_Ag3Pb,Ag3Pb,Imm2,0.0971226535759504
4934_Mn3Pb,Mn3Pb,Pm-3m,0.454647138983935
4947_Pd2W4,Pd2W4,I4/mcm,0.4230582713403805
4948_SmW,SmW,P-6m2,0.6281554503118381
4950_CuMn2,CuMn2,I4/mmm,0.291305059286478
4953_SnSb,SnSb,Pm-3m,0.0903802482941573
4962_Ge2P4,Ge2P4,C2/m,0.0137601105489194
4963_Cu8In,Cu8In,I4/mmm,0.0245764029035318
4968_Al4Pt2,Al4Pt2,Cmcm,-0.5791034507663954
4970_PdAs,PdAs,Cmmm,-0.138616894546411
4972_Fe4Mn4,Fe4Mn4,Pnma,0.0404711306334171
4978_Sn3Br,Sn3Br,P4/mmm,-0.1491318265327392
4983_Ba4Ca2,Ba4Ca2,I4_1/amd,0.1024221370404016
4985_Cu5Mn,Cu5Mn,F-43m,0.1331142964003463
4989_Cu12Ge12,Cu12Ge12,Pbcm,0.159939611134894
4990_Au2Nb4,Au2Nb4,C2/m,0.0519236670651916
4991_Cu2W,Cu2W,Immm,0.4542508312631017
