file_name,formula,space_group,value_per_atom,structural_complexity
742_SnW2,SnW2,I4/mmm,0.4336866222469631,5.509775004326937
4279_Fe4W2,Fe4W2,Fd-3m,-0.0117364097206985,5.509775004326937
1652_Ta2Ge4,Ta2Ge4,I4_1/amd,0.2489534098761604,5.509775004326937
4253_Au2Ge4,Au2Ge4,I4/mcm,0.152505619377352,5.509775004326937
1874_Au4Sr2,Au4Sr2,Imma,-0.7626116234560195,5.509775004326937
1875_Al2Sb4,Al2Sb4,Pnnm,0.0339020113510422,5.509775004326937
43_Ir2Ta4,Ir2Ta4,Pnnm,-0.0336096433566623,5.509775004326937
1737_Na4Pb2,Na4Pb2,Fd-3m,-0.0059604221131216,5.509775004326937
771_Al2Pt4,Al2Pt4,Pnnm,-0.6594769920454873,5.509775004326937
65_Al4P2,Al4P2,I4_1/amd,0.0048209866646065,5.509775004326937
1519_Cr2Ta4,Cr2Ta4,Pnnm,0.758102563824084,5.509775004326937
4396_Au2Fe4,Au2Fe4,I4/mcm,0.4657313841943183,5.509775004326937
556_Ir4Ta2,Ir4Ta2,Pnnm,-0.1360535071058433,5.509775004326937
3141_Cu2K4,Cu2K4,Fd-3m,0.7106508718075055,5.509775004326937
4399_NbNi2,NbNi2,I4/mmm,-0.2620564037436684,5.509775004326937
952_Pb2As4,Pb2As4,Pnnm,0.1364370872739471,5.509775004326937
1883_Cu4Ge2,Cu4Ge2,Pnnm,0.1403253897507686,5.509775004326937
1483_Fe2Pb4,Fe2Pb4,I4/mcm,0.655256511776629,5.509775004326937
4065_Mo4Rh2,Mo4Rh2,Pnnm,0.7288084832143985,5.509775004326937
753_Ir2V4,Ir2V4,I4/mcm,-0.1734783621908313,5.509775004326937
1511_V2W,V2W,Immm,0.1508598416056431,5.509775004326937
4875_Sn2W4,Sn2W4,I4/mcm,0.8958564563297932,5.509775004326937
3831_Na4P2,Na4P2,P4_2/mnm,-0.1461563225130477,5.509775004326937
3323_Sr4As2,Sr4As2,Pnnm,-0.8694510745793492,5.509775004326937
3025_Ag2Nb4,Ag2Nb4,Pnnm,0.5705474645153797,5.509775004326937
3144_Ni2Rh4,Ni2Rh4,Fd-3m,0.5717800781255763,5.509775004326937
3282_Ca4W2,Ca4W2,Fd-3m,1.7641017660772362,5.509775004326937
779_As4Br2,As4Br2,I4/mcm,0.4452598407995474,5.509775004326937
3164_Pb4Ta2,Pb4Ta2,I4/mcm,0.3486914174797857,5.509775004326937
2970_Mo2W4,Mo2W4,I4_1/amd,0.7285978333137137,5.509775004326937
4930_Cu4Yb2,Cu4Yb2,Imma,-0.293062360656964,5.509775004326937
4901_Rh2Sb4,Rh2Sb4,Fd-3m,0.8924790440338496,5.509775004326937
4248_Pt2V,Pt2V,Immm,-0.5499976049611442,5.509775004326937
1500_Ag2Al4,Ag2Al4,I4/mcm,0.0457588772121333,5.509775004326937
4932_Al4Bi2,Al4Bi2,P4_2/mnm,0.889244536310505,5.509775004326937
4275_Ta2P4,Ta2P4,I4/mcm,-0.5957414793266563,5.509775004326937
3183_Al4Sr2,Al4Sr2,Pnnm,0.2872414261810381,5.509775004326937
4034_Au2Na4,Au2Na4,Fd-3m,0.066824322316533,5.509775004326937
3074_Ag2Mn,Ag2Mn,Immm,0.2038998473890263,5.509775004326937
3059_Ba4P2,Ba4P2,I4_1/amd,-0.7354421307758674,5.509775004326937
1855_Ag2Ge4,Ag2Ge4,Pnnm,0.297839306357804,5.509775004326937
4363_Al4Sr2,Al4Sr2,Pnnm,0.2809149352770609,5.509775004326937
3891_KP2,KP2,Fmmm,-0.2278657130216874,5.509775004326937
3311_K4Mo2,K4Mo2,Cmcm,0.930444831662508,5.509775004326937
2966_Au2Na4,Au2Na4,Fd-3m,0.0511408221620793,5.509775004326937
1507_Ge2As4,Ge2As4,Pnnm,0.1162548416320869,5.509775004326937
4938_Ni2Sb4,Ni2Sb4,Pnnm,-0.3996609011663068,5.509775004326937
4007_Ni4Ge2,Ni4Ge2,Pnnm,-0.1756610055196823,5.509775004326937
2978_Mo2P4,Mo2P4,I4/mcm,-0.3509871447025444,5.509775004326937
1823_Mo2W4,Mo2W4,I4/mcm,0.6720921408779242,5.509775004326937
300_Ag2Ca4,Ag2Ca4,I4/mcm,-0.2481122537202737,5.509775004326937
1860_Nb2W4,Nb2W4,Pnnm,0.1061049533559928,5.509775004326937
462_Fe2Pb4,Fe2Pb4,Pnnm,0.4720998800685994,5.509775004326937
3351_Ga4Mn2,Ga4Mn2,Fd-3m,0.6176953518909775,5.509775004326937
3165_Na2Rh4,Na2Rh4,Pnnm,0.4923615386228531,5.509775004326937
3837_In2W4,In2W4,I4_1/amd,1.250886245647976,5.509775004326937
4419_Ag4Sr2,Ag4Sr2,Fd-3m,-0.2252556994140283,5.509775004326937
1574_Al4Sn2,Al4Sn2,Pnnm,0.3032474216993517,5.509775004326937
739_Ag2Ta4,Ag2Ta4,Fd-3m,0.5628349412683527,5.509775004326937
4251_Pd2P,Pd2P,I4/mmm,-0.2900332965915086,5.509775004326937
4250_Ba4Ca2,Ba4Ca2,Cmcm,0.0320475488332038,5.509775004326937
3356_Pd4Ta2,Pd4Ta2,I4/mcm,-0.0058051799035148,5.509775004326937
2985_AgMo2,AgMo2,Immm,0.4600579596531962,5.509775004326937
3063_Mn4P2,Mn4P2,Pnnm,-0.0298668646526903,5.509775004326937
842_Na4Pt2,Na4Pt2,I4/mcm,-0.1813541043859411,5.509775004326937
3064_Al4Br2,Al4Br2,Pnnm,-0.1377962558375311,5.509775004326937
4287_Ba4W2,Ba4W2,Pnnm,1.4642914263667777,5.509775004326937
4898_Al2Au,Al2Au,I4/mmm,-0.4116197583822245,5.509775004326937
3067_K4Ta2,K4Ta2,I4/mcm,1.1322507917836984,5.509775004326937
282_V2W,V2W,Immm,0.1508598416056431,5.509775004326937
3613_Au4V2,Au4V2,Cmcm,0.0171157944692872,5.509775004326937
1993_K4Sn2,K4Sn2,Pnnm,0.0381415247835024,5.509775004326937
3697_AlPt2,AlPt2,I4/mmm,-0.8184847811437367,5.509775004326937
1571_Ca2Rh4,Ca2Rh4,I4_1/amd,-0.1264421561850426,5.509775004326937
672_Ba2Ta4,Ba2Ta4,Cmcm,0.787986574164344,5.509775004326937
4743_CaW2,CaW2,I4/mmm,0.6443813081220485,5.509775004326937
4179_Rh4W2,Rh4W2,I4/mcm,0.1744026382173255,5.509775004326937
4178_Ca2Sb4,Ca2Sb4,Cmcm,-0.4487941170993181,5.509775004326937
670_Nb2P4,Nb2P4,I4/mcm,-0.6739997459086903,5.509775004326937
1124_Ge4Br2,Ge4Br2,I4_1/amd,0.1319228939049175,5.509775004326937
3543_Al4Pt2,Al4Pt2,I4/mcm,-0.6948453370551823,5.509775004326937
2179_Mn2V,Mn2V,I4/mmm,-0.0706521015275285,5.509775004326937
2542_Ir2Ta,Ir2Ta,Immm,-0.4492346500800235,5.509775004326937
1129_Al2Pb4,Al2Pb4,Pnnm,0.2678257974993154,5.509775004326937
4741_Ni2Ge4,Ni2Ge4,Pnnm,-0.1418782318798713,5.509775004326937
2533_Ga2P4,Ga2P4,Fd-3m,0.3961177066651302,5.509775004326937
1133_Mn2Sn4,Mn2Sn4,I4/mcm,-0.0217938214707539,5.509775004326937
2529_Al4Th2,Al4Th2,Fd-3m,-0.4217686015761224,5.509775004326937
1285_Ga4As2,Ga4As2,I4/mcm,0.1240833690026974,5.509775004326937
2190_Al2Cu4,Al2Cu4,Pnnm,-0.0342056402310759,5.509775004326937
1570_Ge4As2,Ge4As2,Pnnm,0.2483039054601121,5.509775004326937
1145_Ba2Ir4,Ba2Ir4,Fd-3m,-0.006348404294106,5.509775004326937
2191_Ba4In2,Ba4In2,I4/mcm,-0.2699715745953493,5.509775004326937
3554_Mo4Nb2,Mo4Nb2,I4_1/amd,0.5445260246281526,5.509775004326937
126_Ta4Ge2,Ta4Ge2,I4_1/amd,0.5502794154585248,5.509775004326937
2513_Ca2Rh4,Ca2Rh4,I4/mcm,0.1469112543875018,5.509775004326937
2512_Ag4Mn2,Ag4Mn2,I4/mcm,0.3955711120956877,5.509775004326937
2196_Ca4Cr2,Ca4Cr2,I4_1/amd,0.5590748155391374,5.509775004326937
2199_Al2Ta4,Al2Ta4,Pnnm,0.5322056089761146,5.509775004326937
4594_Ag4Ir2,Ag4Ir2,Fd-3m,0.8181056146560977,5.509775004326937
166_K4Sn2,K4Sn2,Pnnm,0.0339120821430973,5.509775004326937
2496_Al2Sn4,Al2Sn4,Pnnm,0.1387351463467692,5.509775004326937
2575_AlCu2,AlCu2,Immm,-0.1952456041573492,5.509775004326937
1300_Al4P2,Al4P2,I4_1/amd,0.0048209866646065,5.509775004326937
4567_Na2Rh4,Na2Rh4,Fd-3m,0.2568463173101829,5.509775004326937
2614_Ba2V,Ba2V,I4/mmm,0.6647159440825513,5.509775004326937
1086_Al2Rh,Al2Rh,I4/mmm,-0.7934654617387066,5.509775004326937
2111_Ag2P,Ag2P,Fm-3m,0.1479457399151679,5.509775004326937
1640_Ag2Ca4,Ag2Ca4,I4/mcm,-0.2512035885165782,5.509775004326937
3494_KTa2,KTa2,Fmmm,0.8032727114000338,5.509775004326937
2640_Fe2W4,Fe2W4,I4/mcm,0.0600058327174698,5.509775004326937
2637_Ga4Na2,Ga4Na2,I4/mcm,0.1822552724839135,5.509775004326937
2633_Cu4K2,Cu4K2,Fd-3m,0.3710968213036061,5.509775004326937
2123_V4W2,V4W2,I4_1/amd,0.5373678233111873,5.509775004326937
1310_Ag4Mn2,Ag4Mn2,I4_1/amd,0.5553655597303203,5.509775004326937
4123_Au2Pb4,Au2Pb4,I4_1/amd,0.2124181947602489,5.509775004326937
2621_Ag2Sn4,Ag2Sn4,I4_1/amd,0.0132880567558094,5.509775004326937
2619_Ag2Mn4,Ag2Mn4,I4_1/amd,0.8210633157813625,5.509775004326937
4549_Al2Mn4,Al2Mn4,Fd-3m,-0.0478207925401304,5.509775004326937
2612_Au2Nb4,Au2Nb4,Cmcm,0.0545237198894454,5.509775004326937
2579_VW2,VW2,Immm,0.4517394004088544,5.509775004326937
2610_Mn2V,Mn2V,I4/mmm,-0.0787711534141972,5.509775004326937
4126_Ba4Cu2,Ba4Cu2,Pnnm,0.0315725948119934,5.509775004326937
1309_Al2Cu,Al2Cu,Immm,-0.1656155871266828,5.509775004326937
2602_Ba4Ta2,Ba4Ta2,Pnnm,1.243786268910301,5.509775004326937
3680_Pd4W2,Pd4W2,I4/mcm,0.3204977384153148,5.509775004326937
3509_Fe4Na2,Fe4Na2,Fd-3m,0.9275578196026,5.509775004326937
679_GaMn2,GaMn2,I4/mmm,-0.0545106711907668,5.509775004326937
1611_Na4Pt2,Na4Pt2,Fd-3m,0.2613324801413122,5.509775004326937
1302_Ir2Pb4,Ir2Pb4,I4/mcm,0.1596593003387981,5.509775004326937
2585_Ag4Br2,Ag4Br2,Cmcm,0.0107206331644696,5.509775004326937
3517_Al2Pt4,Al2Pt4,I4/mcm,-0.6582483570815411,5.509775004326937
1301_Al2Sb4,Al2Sb4,Pnnm,0.0344713044585702,5.509775004326937
3_Mn4Sb2,Mn4Sb2,I4_1/amd,0.4959808317815088,5.509775004326937
2495_Au2In4,Au2In4,Pnnm,-0.1523262669381715,5.509775004326937
127_Ge4As2,Ge4As2,Pnnm,0.2688744583085179,5.509775004326937
4134_Sb4Ge2,Sb4Ge2,I4/mcm,0.2734004992760119,5.509775004326937
4713_Al2Ba4,Al2Ba4,I4/mcm,-0.01645350904803,5.509775004326937
3594_Ni2V,Ni2V,Immm,-0.2072508566888669,5.509775004326937
2417_Pb2Sr4,Pb2Sr4,Fd-3m,0.2314095017362637,5.509775004326937
3634_In2Ge4,In2Ge4,I4/mcm,0.3237670822118061,5.509775004326937
2414_Au4In2,Au4In2,Pnnm,0.0693486325170589,5.509775004326937
2413_Cu2Ge4,Cu2Ge4,Pnnm,0.1874929360863107,5.509775004326937
1196_Ba4Sb2,Ba4Sb2,I4/mcm,-0.7672871561808551,5.509775004326937
4159_In4Mn2,In4Mn2,Pnnm,0.3757935799507077,5.509775004326937
2407_Na4Pt2,Na4Pt2,Fd-3m,0.243680765189211,5.509775004326937
138_Ge2As4,Ge2As4,Pnnm,0.1196947121736281,5.509775004326937
1200_K4Ni2,K4Ni2,Cmcm,0.6744503580154383,5.509775004326937
1563_Ag2Na4,Ag2Na4,Pnnm,0.0735529798504162,5.509775004326937
4630_Nb2V4,Nb2V4,I4_1/amd,0.4616743501136291,5.509775004326937
2398_AgAl2,AgAl2,Immm,0.0748750121599464,5.509775004326937
3600_Ag4Sn2,Ag4Sn2,I4_1/amd,0.1840775408030524,5.509775004326937
4624_Sn4W2,Sn4W2,I4/mcm,0.1627192610009006,5.509775004326937
151_Ir2Mo4,Ir2Mo4,Pnnm,0.2558778878110732,5.509775004326937
2391_Pb2V4,Pb2V4,Fd-3m,0.4200073863920721,5.509775004326937
2342_Cu4Ge2,Cu4Ge2,I4_1/amd,0.2769073934222099,5.509775004326937
2343_Ni2Sn4,Ni2Sn4,I4_1/amd,0.2186553103016327,5.509775004326937
1236_Ag2Ge4,Ag2Ge4,Pnnm,0.2981145380044309,5.509775004326937
3605_Ir4Nb2,Ir4Nb2,Pnnm,0.2248753745019461,5.509775004326937
4640_Fe4As2,Fe4As2,Fd-3m,0.288011546750063,5.509775004326937
2379_Sn2W4,Sn2W4,I4_1/amd,0.8977808676823535,5.509775004326937
3924_Al2Fe4,Al2Fe4,I4/mcm,0.0479176586642762,5.509775004326937
4149_Ba4Ni2,Ba4Ni2,Cmcm,0.1227738676787139,5.509775004326937
1223_Al2Cu,Al2Cu,Fm-3m,-0.1791318434967745,5.509775004326937
2359_Ba2V4,Ba2V4,I4/mcm,1.311242249239284,5.509775004326937
2360_Ir4Na2,Ir4Na2,Pnnm,0.7113253348531856,5.509775004326937
2324_IrTa2,IrTa2,Immm,-0.3511913424291061,5.509775004326937
2421_Ag4Al2,Ag4Al2,Pnnm,0.1584953971325919,5.509775004326937
662_AgAl2,AgAl2,Immm,0.0076579922915721,5.509775004326937
132_Au2In4,Au2In4,Pnnm,-0.1418995868927499,5.509775004326937
2487_AlRh2,AlRh2,I4/mmm,-0.6362167693245576,5.509775004326937
1273_Ag2Mn4,Ag2Mn4,I4/mcm,0.6947248627524445,5.509775004326937
1157_Cr4Nb2,Cr4Nb2,Fd-3m,-0.047242148869607,5.509775004326937
3569_Mn2Ta4,Mn2Ta4,Pnnm,0.5994460916093445,5.509775004326937
634_Al2Th4,Al2Th4,I4/mcm,-0.2472460955980153,5.509775004326937
2475_Al2P4,Al2P4,I4/mcm,-0.0696435490452103,5.509775004326937
4737_Fe2Nb4,Fe2Nb4,Pnnm,0.5006599812850503,5.509775004326937
2258_Cr2Nb4,Cr2Nb4,Pnnm,0.691069255071028,5.509775004326937
2259_Cr4Nb2,Cr4Nb2,Pnnm,0.2767052758592463,5.509775004326937
128_As4Br2,As4Br2,I4_1/amd,0.1886815862388336,5.509775004326937
3575_K2Pt4,K2Pt4,I4/mcm,0.8712168740128341,5.509775004326937
1263_Ni2P4,Ni2P4,I4/mcm,0.0238628367824442,5.509775004326937
161_Ni2Ta4,Ni2Ta4,Fd-3m,0.6395073564584782,5.509775004326937
2294_Ba4Cu2,Ba4Cu2,Pnnm,0.0304039929029062,5.509775004326937
2422_Cr2Ta4,Cr2Ta4,Pnnm,0.5251773362111992,5.509775004326937
4166_Pb2Ta4,Pb2Ta4,I4/mcm,0.7310696243836764,5.509775004326937
2295_Ag2Al4,Ag2Al4,I4_1/amd,0.2396434909959482,5.509775004326937
3580_In4Pb2,In4Pb2,I4_1/amd,0.0253351892478015,5.509775004326937
4614_Al2K4,Al2K4,Pnnm,0.4108101513743062,5.509775004326937
4013_MoRh2,MoRh2,Immm,-0.1614324447944059,5.509775004326937
2439_Mo2W,Mo2W,I4/mmm,-0.0033045165627877,5.509775004326937
3636_Fe2Br4,Fe2Br4,Pnnm,-0.1272779419185526,5.509775004326937
4983_Ba4Ca2,Ba4Ca2,I4_1/amd,0.1024221370404016,5.509775004326937
1179_As4Br2,As4Br2,I4/mcm,0.4407940179014631,5.509775004326937
4722_Ba2Pb,Ba2Pb,Immm,-0.4676688865764706,5.509775004326937
158_Cu2Ge4,Cu2Ge4,Pnnm,0.1885786881460269,5.509775004326937
2320_Ir2As4,Ir2As4,Fd-3m,1.0017580786940574,5.509775004326937
2322_Ag2Na4,Ag2Na4,I4/mcm,-0.0503517501025424,5.509775004326937
1353_Ni2Sb4,Ni2Sb4,I4/mcm,0.0233909646702888,5.509775004326937
2154_Ba4In2,Ba4In2,I4/mcm,-0.2700885921319666,5.509775004326937
3486_Pb4Sb2,Pb4Sb2,I4/mcm,0.0692095082417735,5.509775004326937
599_Ag2Na,Ag2Na,Immm,-0.0121683720273303,5.509775004326937
212_Fe2Ga4,Fe2Ga4,I4/mcm,-0.1746195386096053,5.509775004326937
3739_Ag2Nb,Ag2Nb,Immm,0.3134987729553824,5.509775004326937
4805_Sn2Br4,Sn2Br4,Fd-3m,0.258251974530042,5.509775004326937
2055_Fe2As4,Fe2As4,Pnnm,-0.2726784974914693,5.509775004326937
2027_Mn2Mo4,Mn2Mo4,I4/mcm,0.148827009312118,5.509775004326937
1408_Au4As2,Au4As2,I4/mcm,0.3492469345038422,5.509775004326937
3421_Al4I2,Al4I2,P4_2/mnm,0.7168983581645406,5.509775004326937
2025_Al2Pb4,Al2Pb4,Pnnm,0.2598910134384138,5.509775004326937
380_MoTa2,MoTa2,I4/mmm,-0.1507586219781795,5.509775004326937
1066_Ag2Na4,Ag2Na4,I4/mcm,-0.0624964469345152,5.509775004326937
2856_Au2W4,Au2W4,I4/mcm,0.6953492150178905,5.509775004326937
4482_Ba2In4,Ba2In4,Fd-3m,-0.4352745821380361,5.509775004326937
2776_Al4Ce2,Al4Ce2,P4_2/mnm,0.5630563836845214,5.509775004326937
219_Ag4Al2,Ag4Al2,I4_1/amd,0.0373786797866924,5.509775004326937
2849_Pd4As2,Pd4As2,Pnnm,-0.294235139561233,5.509775004326937
3445_Sr2As4,Sr2As4,Pnnm,-0.5606790033731818,5.509775004326937
4114_Ag2Nb,Ag2Nb,Immm,0.3134987729553824,5.509775004326937
604_Cu4Ni2,Cu4Ni2,Fd-3m,0.2141543813091626,5.509775004326937
3710_Al2K4,Al2K4,I4/mcm,0.2315029424185904,5.509775004326937
2079_Fe2Ga4,Fe2Ga4,I4_1/amd,-0.0040748238131603,5.509775004326937
1058_V4W2,V4W2,Pnnm,0.6447502404714527,5.509775004326937
1411_Mo2W4,Mo2W4,I4/mcm,0.6719375937229822,5.509775004326937
4802_K4Pd2,K4Pd2,Pnnm,0.0954286081191586,5.509775004326937
2795_Al4Br2,Al4Br2,P4_2/mnm,0.438326157140616,5.509775004326937
1419_Fe2Pb4,Fe2Pb4,Pnnm,0.4720998800685994,5.509775004326937
593_Ba2Br4,Ba2Br4,I4/mcm,-2.1866423000315485,5.509775004326937
4222_Ag4Na2,Ag4Na2,Pnnm,0.0165116819565905,5.509775004326937
1418_Ag4Al2,Ag4Al2,I4/mcm,0.0167224435327266,5.509775004326937
2037_Al4Pd2,Al4Pd2,P4_2/mnm,-0.2908299967509844,5.509775004326937
2036_AgAl2,AgAl2,I4/mmm,0.0454910328131704,5.509775004326937
2035_V2Br4,V2Br4,I4_1/amd,0.0156110111199486,5.509775004326937
1608_Ag4Sn2,Ag4Sn2,I4/mcm,0.0827211942524138,5.509775004326937
3434_Al4Np2,Al4Np2,P4_2/mnm,1.5255108361972465,5.509775004326937
1607_K2Na4,K2Na4,Pnnm,0.0638998573109968,5.509775004326937
4497_Fe2Sb4,Fe2Sb4,I4_1/amd,0.4788135614246241,5.509775004326937
1044_Fe2Mo4,Fe2Mo4,Fd-3m,0.7116753557152222,5.509775004326937
2803_Al4Cr2,Al4Cr2,P4_2/mnm,0.4176790432707804,5.509775004326937
4493_Na4Pd2,Na4Pd2,Cmcm,-0.0597792815661713,5.509775004326937
3425_In4Nb2,In4Nb2,I4_1/amd,0.1166725944878296,5.509775004326937
4801_Ir2Rh4,Ir2Rh4,I4_1/amd,0.3085144192754955,5.509775004326937
2048_Ca4P2,Ca4P2,Pnnm,-0.8955902962299666,5.509775004326937
1047_K2Na4,K2Na4,Pnnm,0.0428438262803355,5.509775004326937
2049_Ba4Ir2,Ba4Ir2,Fd-3m,1.2092215221026048,5.509775004326937
3709_Al4Ga2,Al4Ga2,I4/mcm,0.1296503943423186,5.509775004326937
3988_Ag4Ba2,Ag4Ba2,Imma,-0.2866839690043905,5.509775004326937
4091_Ca2Pd,Ca2Pd,I4/mmm,-0.4987472775199446,5.509775004326937
2741_Nb2Rh4,Nb2Rh4,I4_1/amd,-0.1700100294107696,5.509775004326937
686_Cu4Ge2,Cu4Ge2,Pnnm,0.1101341585813073,5.509775004326937
1382_In2Mn4,In2Mn4,Pnnm,1.087186877735301,5.509775004326937
3464_Mo2Nb,Mo2Nb,I4/mmm,-0.1180241041157141,5.509775004326937
3406_Fe2Sb4,Fe2Sb4,I4_1/amd,0.1960877187219457,5.509775004326937
499_Cu2Ga4,Cu2Ga4,Pnnm,0.0312333231286986,5.509775004326937
4815_Nb4Ni2,Nb4Ni2,I4/mcm,-0.1679453503596638,5.509775004326937
1606_Ba2In4,Ba2In4,Imma,-0.4937894542599756,5.509775004326937
4207_K4Pd2,K4Pd2,Pnnm,0.0843341938906068,5.509775004326937
1024_Fe4Ga2,Fe4Ga2,I4/mcm,0.0881069186662758,5.509775004326937
2092_K2Ge4,K2Ge4,Pnnm,0.2058314233855368,5.509775004326937
225_AlPd2,AlPd2,I4/mmm,-0.7917135539533374,5.509775004326937
4540_Pd4Sb2,Pd4Sb2,I4/mcm,-0.3088773544865653,5.509775004326937
3454_Rh4Sm2,Rh4Sm2,Fd-3m,-0.9147207188694786,5.509775004326937
2728_Pd2V4,Pd2V4,Pnnm,0.4185596658639869,5.509775004326937
226_Al4Pb2,Al4Pb2,Pnnm,0.4596315211143362,5.509775004326937
3700_MoNb2,MoNb2,I4/mmm,-0.0994430610731148,5.509775004326937
2020_AlPd2,AlPd2,P4/mmm,-0.0943717988913158,4.754887502163468
3786_Ir2W2,Ir2W2,P4/nmm,-0.1020307345904214,4.0
3626_Nb2Sr2,Nb2Sr2,Cmcm,0.8231238151646618,4.0
489_In2Br2,In2Br2,Cmcm,-0.8172334018909813,4.0
3277_Mn2Sb2,Mn2Sb2,Cmcm,0.2208059199903882,4.0
3639_V2Sb2,V2Sb2,Pmmn,0.2042057005244544,4.0
4233_Ir2Ni2,Ir2Ni2,Imma,0.1240748108296081,4.0
3582_Pd2Rh2,Pd2Rh2,Cmme,0.1426459089233844,4.0
4153_Mo2Rh2,Mo2Rh2,P4/nmm,-0.0742199523069722,4.0
4005_Mn2Sb2,Mn2Sb2,Cmcm,0.1044043826542004,4.0
644_Al2Pt2,Al2Pt2,Imma,-0.9206056344885516,4.0
729_CrNb,CrNb,Pm-3m,0.0704811032511401,4.0
3399_Al2Br2,Al2Br2,P4/nmm,-0.3345127740137723,4.0
3572_In2Pb2,In2Pb2,P4/nmm,-0.0006363025444038,4.0
3757_Cr2Bi2,Cr2Bi2,P6_3mc,0.7851509186435619,4.0
3773_Ge2P2,Ge2P2,C2/m,0.4919381840765435,4.0
635_CrNb,CrNb,Pm-3m,0.0400403641248559,4.0
3611_Ni2Pb2,Ni2Pb2,P6_3mc,0.6257644555964119,4.0
3610_Ga2Rh2,Ga2Rh2,Pmmn,-0.4851140473666762,4.0
3642_Ca2Nb2,Ca2Nb2,Cmcm,0.3719830160017174,4.0
4147_AgSn,AgSn,P4/mmm,0.0310844222511628,4.0
3391_Ni2V2,Ni2V2,Pmma,-0.1546616339452162,4.0
4283_Cu2Mn2,Cu2Mn2,Cmcm,0.2471525421194602,4.0
4081_BaIn,BaIn,Pm-3m,-0.3934987706890727,4.0
3278_InMn,InMn,P4/mmm,0.2268852581227722,4.0
4297_Ca2Br2,Ca2Br2,Fd-3m,-0.6922187046404753,4.0
3738_Ag2Nb2,Ag2Nb2,Cmcm,0.2586238279425172,4.0
639_Ni2P2,Ni2P2,P4/nmm,-0.165174269500933,4.0
4145_Nb2As2,Nb2As2,Cmcm,-0.4643435125399362,4.0
4165_Ba2W2,Ba2W2,Cmcm,0.7883000138159826,4.0
702_Al2K2,Al2K2,Cmcm,0.2122518133412239,4.0
3638_Cu2Fe2,Cu2Fe2,Imma,0.2020980547607358,4.0
3646_Mo2Na2,Mo2Na2,P4/nmm,0.5780009365550232,4.0
3896_K2P2,K2P2,Cmcm,0.1540928379601198,4.0
783_Fe2Ir2,Fe2Ir2,P4/nmm,0.0966810213421247,4.0
3255_MoRh,MoRh,P4/mmm,-0.178031266937797,4.0
3261_Al2In2,Al2In2,I4_1/amd,0.179782887200552,4.0
3775_Cu2I2,Cu2I2,P6_3mc,-0.2441904427747188,4.0
3780_AgBa,AgBa,P4/mmm,-0.2376321169705488,4.0
4095_Ir2Pb2,Ir2Pb2,Cmcm,0.3368817978345504,4.0
638_Ta2V2,Ta2V2,Cmcm,0.3131622498215911,4.0
710_K2Ge2,K2Ge2,Cmcm,-0.1416724648632179,4.0
4156_Fe2Ga2,Fe2Ga2,Cmcm,-0.0016789232952305,4.0
3745_Ca2Cu2,Ca2Cu2,Cmcm,-0.1472054650268024,4.0
3256_Ga2Ge2,Ga2Ge2,Cmcm,0.1807988408540439,4.0
4090_Cu2Sb2,Cu2Sb2,P4/nmm,0.0947745338992556,4.0
386_Na2Pt2,Na2Pt2,Cmcm,-0.0678347584527458,4.0
711_CrNb,CrNb,Pm-3m,0.0374160302242572,4.0
3413_Al2Sb2,Al2Sb2,P4/nmm,0.0747185115180317,4.0
3750_Mn2Ge2,Mn2Ge2,Cmcm,0.1626999725298628,4.0
4290_Mo2W2,Mo2W2,Fd-3m,-0.0119251779004159,4.0
3265_CuMn,CuMn,P4/mmm,0.3284417554150183,4.0
3271_Pt2Sb2,Pt2Sb2,Pmmn,-0.3033767802065705,4.0
3270_K2Sr2,K2Sr2,Pmma,0.1337180092551744,4.0
4240_Fe2Nb2,Fe2Nb2,Imma,0.0324283104462974,4.0
4160_InRh,InRh,Pm-3m,-0.4304722861100893,4.0
4154_Cu2Ni2,Cu2Ni2,Pmmn,0.0196414447752104,4.0
4027_Na2Sr2,Na2Sr2,Fd-3m,0.1054436255100468,4.0
715_Mo2Sr2,Mo2Sr2,P4/nmm,0.547790505542185,4.0
3593_K2Sb2,K2Sb2,Imma,-0.3844806039214687,4.0
3269_Ir2Pb2,Ir2Pb2,Imma,0.5037811192586714,4.0
3602_Al2Cu2,Al2Cu2,I4_1/amd,-0.1291277482368524,4.0
520_V2Br2,V2Br2,I4_1/amd,0.6952620889988701,4.0
3418_Fe2As2,Fe2As2,P4/nmm,-0.0034891794196232,4.0
3267_AlMn,AlMn,Pm-3m,-0.0462419779947644,4.0
3614_Pb2V2,Pb2V2,P4/nmm,0.2658984600832914,4.0
3629_Na2Sn2,Na2Sn2,Pmma,-0.2116591017251918,4.0
3895_Ni2Sn2,Ni2Sn2,Pmmn,-0.1151318649780357,4.0
4102_Fe2Mo2,Fe2Mo2,P4/nmm,0.1543280102061235,4.0
3735_Cs2Fe2,Cs2Fe2,P6_3/mmc,1.6374434228893548,4.0
365_In2Na2,In2Na2,P4/nmm,-0.095822273802697,4.0
682_Fe2Ga2,Fe2Ga2,P4/nmm,-0.0545204992194774,4.0
3684_Al2Cu2,Al2Cu2,P4/nmm,-0.0710479778351218,4.0
340_Ag2Ge2,Ag2Ge2,Pmmn,0.1739586116285205,4.0
395_Ir2Pb2,Ir2Pb2,P4/nmm,0.3738050343011903,4.0
3705_Fe2Pd2,Fe2Pd2,Fd-3m,0.054175898367049,4.0
