cif_name,formula,space_group,value per atom,value,id
2824_Pt2Rh2.cif,Pt2Rh2,I4_1/amd,-0.0205890368021455,-0.082356147208582,PN_EV77O45JA6R3LCLGGTGX6WWCWHJ3TMBY
2825_BaW3.cif,BaW3,Immm,1.4553623349381706,5.821449339752682,PN_UHASWIG6MEMA7NRS3VM5LPGGYFMJENGV
2826_PtAs3.cif,PtAs3,Pmmm,0.1837744748839611,0.7350978995358446,PN_PJGOAETPUZ7726YKURTQBUJ2PFXJHFMJ
2827_Ca5Ge24.cif,Ca5Ge24,I-43m,-0.0419165539262305,-1.2155800638606848,PN_AWDTDZYTAOPX433XWBQKEMWBTAC47ZAK
2828_Ca2Nb.cif,Ca2Nb,Fm-3m,1.172952547926214,3.5188576437786416,PN_IYDDKWUZEJG2W35XLV4KFHY4MZJXS3DS
2829_Cu5W.cif,Cu5W,F-43m,0.3803622766868185,2.282173660120911,PN_TIZPZROJUUQT7LBHZRBVVFSWDVTKGEOR
2830_AuI.cif,AuI,P-6m2,0.2614996616232603,0.5229993232465207,PN_THFNV6MO52OEN2FKUFGO2B2QAL2SSZ3J
2831_AlMo3.cif,AlMo3,Immm,-0.0993333449440783,-0.3973333797763132,PN_LCVJY7E67A562SBPKWBCSSYROYIZBOFD
2832_Nb2As2.cif,Nb2As2,Imma,-0.2267729929139426,-0.9070919716557704,PN_SXIUDV6ODNWFOW5JJ6EDM6KTESEOIAPM
2835_CaW4.cif,CaW4,Im-3m,2.8311244584186808,14.155622292093405,PN_VQ2EXW24ULBZLKRT34UD6HT4MUQSEWIY
2836_CsCu.cif,CsCu,Fm-3m,0.4745825853302812,0.9491651706605624,PN_ZQYYVLNK7NNK5VQEI63T2SERNASZEDBM
2837_Nb4Sn8.cif,Nb4Sn8,Fddd,-0.3024282431053073,-3.629138917263688,PN_ROHJBBVHR2CMNS6GMRQ4UWW2HTQT3PBU
2838_AcPd.cif,AcPd,P-6m2,-0.3199917869561934,-0.6399835739123869,PN_234N6RFURRHKMT7Q4GKZZAWVMI5ZDGSP
2839_Al6Ca4.cif,Al6Ca4,Fdd2,-0.188409806197005,-1.8840980619700505,PN_KYDIWYGUJAPZGO73IZT63PEW6PVM3ZZ3
2840_FePb.cif,FePb,P-6m2,0.6389923159511817,1.277984631902363,PN_5K4Z7O23JJF3IGFZULN5B6BM35BGYXIC
2841_Pt2Rh.cif,Pt2Rh,Fm-3m,0.4895938726160291,1.4687816178480873,PN_COFISJDI56O2JLMHW3OUSKWR3YEEXG3R
2842_In2P2.cif,In2P2,Imma,0.0519244250414705,0.2076977001658821,PN_K4SK6U54WVTX36CJDESRVIGGTNOOM5GX
2843_Mn3Sb.cif,Mn3Sb,P4/mmm,0.4534544957012665,1.813817982805066,PN_BBVEIN4YD5WDLA53GBCXZEOMBUJACNJK
2844_Sr2W.cif,Sr2W,Fmmm,-8.575093680456437,-25.72528104136931,PN_MMA5ENNPI66ETHFPPMD3RVEO6QJRMMWW
2845_Mo2Sr2.cif,Mo2Sr2,Imma,0.6730201296964244,2.6920805187856978,PN_QBB24LCNZSPQN3VUPIXA3SXBGAZV3FWQ
2846_Ba2W2.cif,Ba2W2,Imma,1.0372039623020664,4.148815849208265,PN_IWHNXLIVY4S5KSI7AVY5S2SKZ24MPFN2
2847_Ca3W.cif,Ca3W,Fm-3m,0.8837096676666336,3.5348386706665345,PN_AKH6IALQKWTKY3YBIP33L2MAOLSLMFJ7
2848_Pd4As2.cif,Pd4As2,Pnnm,-0.294235139561233,-1.7654108373673978,PN_QZGOFJMPDGDQYKZ3GFWU66SAFBQQQH6P
2849_Pd6Ge4.cif,Pd6Ge4,Fdd2,-0.3925074452225566,-3.925074452225566,PN_W6QITMC2T7Y4CWDDP3DD5S7V2C5G2AVZ
2850_AcBi.cif,AcBi,P-6m2,-0.4822941443348085,-0.9645882886696172,PN_XOMDGATWS2MCHXB4MGNDICEQX7ZKTSJX
2851_Al3Th.cif,Al3Th,Fm-3m,-0.0522207345958483,-0.2088829383833932,PN_NLFEOYRL264L5U4UERQULUBXKB43IYR3
2852_PtSb.cif,PtSb,P4/mmm,-0.092727887933095,-0.1854557758661901,PN_Y5EPHD3LKKKDQRODN4KWIFGEV3MJNYCE
2853_AuK.cif,AuK,Fm-3m,-0.2806845504909177,-0.5613691009818353,PN_VZST7Y6XW5PRV5JS3H2V5X3CVL6BX5E3
2854_PdP2.cif,PdP2,I4/mmm,0.1484307155578997,0.4452921466736992,PN_VSPNT33VLRDKSB7PEF2NGYPOMPUXTBW6
2855_Au2W4.cif,Au2W4,I4/mcm,0.6953492150178905,4.172095290107343,PN_WWKPPL6Y5GU4QUKS3YHY5E6WRJDU7WJI
2856_NiTa7.cif,NiTa7,Fm-3m,0.2031672938550635,1.625338350840508,PN_OVUJPGNXX6PCEGUGBNC22XFKEBYYW3XK
2858_Ga2In2.cif,Ga2In2,Pmma,0.0462965949196285,0.1851863796785142,PN_VGQUDLHWEP2FN3UAQM3ORWHF6T2FLBXF
2859_V3Br.cif,V3Br,Cmmm,0.280716863032258,1.1228674521290325,PN_EIAI77YAK4K5EYEC36W3OC6OE5JUKX47
2860_Nb5W4.cif,Nb5W4,I4/mmm,-0.0496318712627438,-0.4466868413646949,PN_QLQTFD6K77MHXUWICHLXFAXO4DTIEQ4I
2862_Au3As.cif,Au3As,Pmm2,0.1371121399493331,0.5484485597973325,PN_GRXOGC7OF4XOZ6UVTI7SSM74WPJBQQV3
2863_V4P.cif,V4P,Im-3m,0.3322994564390953,1.6614972821954763,PN_DEJ7UJYRC2OWLCYNPTFOIHCK4RCNYZRA
2864_Pt2V4.cif,Pt2V4,Cmcm,-0.3704538090648259,-2.2227228543889552,PN_SWZZNWCPEPUSEO6JGD5K6OXSS5OESPBZ
2865_Mn4Ta2.cif,Mn4Ta2,Cmcm,-0.023585609806472,-0.1415136588388321,PN_FSQXEMNAP4D5XWSCC7I6MHUPFVYEVEVA
2867_InBr3.cif,InBr3,P4/mmm,-0.2723892605766789,-1.0895570423067156,PN_TSHXASNOSWQJOGC7GND7C7SZDBLR4YS7
2868_AlAs.cif,AlAs,Pm-3m,-0.1240213191225514,-0.2480426382451028,PN_5PRKJAARQJKDXR2FH477OZOTJZISSHGX
2869_Al2Mo6.cif,Al2Mo6,P6_3/mmc,0.0022474617600725,0.01797969408058,PN_G6QCLY26GWDGDSE2DB5LOU237CC3P6SZ
2870_Fe6Ga2.cif,Fe6Ga2,Cmcm,-0.1224709915662174,-0.9797679325297396,PN_DKMIEOVK7ZS2MG7B4Z62A7QNSUZL5ELB
2871_IrMn3.cif,IrMn3,Pm-3m,-0.0410910127053369,-0.1643640508213479,PN_TEWTY3PVZ6ZKQ2AWTMDLIZZADFNPBMZ2
2872_FePd4.cif,FePd4,Im-3m,0.4780438335531506,2.3902191677657534,PN_YG336PRNQMPOG4K65YCKDR75ZBSRFB6R
2873_AuNi.cif,AuNi,Fm-3m,0.4615220181329094,0.9230440362658188,PN_VYB7CPOZGRTRBSSPRKGHL2BRUP5EMSA2
2874_FeV5.cif,FeV5,P4/mmm,-0.0874449707715629,-0.5246698246293775,PN_Y3BNYUPC3MKNS6PRSFNUZAMFJEERPKTT
2875_K4P16.cif,K4P16,I-43m,0.0828526557583636,1.6570531151672725,PN_5CZWG27LD3IILZ2GBWNGJTRF2HCNVFPD
2876_W5Sb.cif,W5Sb,Cmmm,0.3221849244437298,1.9331095466623796,PN_3GG4EL5QJD6THAOD2FBOLQ37SQREKTRP
2877_Al2Ni4.cif,Al2Ni4,Cmcm,-0.4666516932421451,-2.799910159452871,PN_2DITEHJWLRX3LPXZ2NF5GME2FXCQEODL
2878_Ca6Nb2.cif,Ca6Nb2,Pm-3n,0.6537715933229715,5.230172746583772,PN_LSPQIAAYZY5DBCB62AJPRHOJGJBEAAE7
2879_SnTa3.cif,SnTa3,P4/mmm,0.0049675381907032,0.0198701527628131,PN_BF6KRFBWC37P552XNQYIOOCGEJAENZ2Q
2880_AuCs.cif,AuCs,P-6m2,-0.2979903415698688,-0.5959806831397376,PN_A6Z3CPHOIVVGPW2WWLE22BTOP6EOGJMU
2881_Mo2Pd26.cif,Mo2Pd26,Fm-3c,0.4924532836956327,13.788691943477716,PN_D6TPQYVCIVWLBQHSEUPKBVUJ2V47ULDH
2882_Pd2W2.cif,Pd2W2,Cmcm,0.2024888479961362,0.8099553919845448,PN_J4AIERJEVRAB4UWHMDBKABUEVOAQTOOC
2883_W2P.cif,W2P,I4/mmm,0.0145169775755711,0.0435509327267134,PN_PABLKJT6J5WGZFZDEQV2M42SADBYGS3M
2884_Ag4Ba2.cif,Ag4Ba2,Cmcm,-0.1205356433118159,-0.7232138598708957,PN_WVDT7CKX23OBLHLMEMC55XHAMOGN37OJ
2885_CaNa3.cif,CaNa3,Imm2,0.064918145731448,0.2596725829257922,PN_RY5IBX5V33G27LI6REZBH7GFY54DUN4K
2887_AgFe2.cif,AgFe2,Immm,0.355599325778184,2.1335959546691043,PN_62DPVYU7B5DABSQWGHZ3CV6ZXG33TYLG
2888_BaIn2.cif,BaIn2,Fm-3m,0.0835970481372318,0.2507911444116955,PN_ECGLKIBUSHJ2OMEJXG7K7URDZ4ZUV5W4
2889_Ag6Pt5.cif,Ag6Pt5,P1,0.0185353932401794,0.203889325641974,PN_K3LYAPNJNWZFW5TUQXLOB53CABQBHK3G
2890_InMo.cif,InMo,Fm-3m,1.1270553315005394,2.2541106630010788,PN_HGBGUMWW6Y3C4HD6J2AFCI2GN6MARAN2
2891_Ir4Rh.cif,Ir4Rh,I4/m,-0.0051127541117537,-0.0255637705587687,PN_HK7WU6ADBKAGX24ZDA3MZXWHDP65QU2R
2892_VAs.cif,VAs,F-43m,0.3203713993122346,0.6407427986244691,PN_T3PCL5PUYIUIJ26BYGX2WZ5ZOSMTU2R5
2893_Rh4W2.cif,Rh4W2,I4_1/amd,-0.0352169931060544,-0.2113019586363265,PN_7GRBJXREVFC3ZPU4KH67CVJ223SHDHUI
2894_Al4Pd6.cif,Al4Pd6,Fdd2,-0.7730897825502033,-7.7308978255020335,PN_PAPG2SFGOP4TGSEWVECVHFNBDOGBAVHK
2895_Ni4Ta.cif,Ni4Ta,Im-3m,0.8417830391894328,4.208915195947164,PN_SVNLOMBW2SZFGF4KY26UAELCOKYMGCZG
2896_AlRh3.cif,AlRh3,P4/mmm,-0.4401970084474111,-1.7607880337896449,PN_SP3KOVQK4XYUDS4LZEWXZAIHSCFIVCAE
2897_Ga2Mn4.cif,Ga2Mn4,Fd-3m,0.2055565894426033,1.2333395366556203,PN_BNROGNATYD46HJLHXBHPRH4TKA5I3EPG
2898_AgAu2.cif,AgAu2,I4/mmm,-0.0022001097025595,-0.0066003291076786,PN_ODVXH5AK45G4FKELPRZ6A35QB7LQFWI5
2899_Mn4Ta3.cif,Mn4Ta3,I4/mmm,0.0413758628793833,0.2896310401556832,PN_CFUVRIA2WMWXL73Y4WINW6FQG4NGYY2O
2900_AlMn5.cif,AlMn5,F-43m,0.0325080423492979,0.1950482540957878,PN_M4FXHEIFVE2QMLVOAN2U3TZG7NJMS32A
2901_Cu5Mn.cif,Cu5Mn,Amm2,0.19009826311848,1.1405895787108804,PN_HTJTSQ6I55RWW3FSSUWMKOA4GLJQI2MX
2902_AlMn3.cif,AlMn3,Pm-3m,0.0044625280412473,0.0178501121649894,PN_JTSQ54SGSKX6HNVJNIGBTK2JFJ3PPEUS
2903_GaP.cif,GaP,Fm-3m,-0.0656846835186915,-0.131369367037383,PN_YRMOYDF5UQOXEZZ2LMCWTFA6HNJAQ263
2904_AuCu.cif,AuCu,R-3m,-0.0042660205172095,-0.0085320410344191,PN_CNNG4TOYXHZPLOKA5CMMFXLMPVANIL7A
2905_BaW3.cif,BaW3,Imm2,1.471400623829652,5.885602495318608,PN_4D3H3HZVZWCI5JL4K2REIELLTQSK734R
2908_SrI.cif,SrI,Pm-3m,-1.0702574194153711,-2.1405148388307427,PN_BIPRVRTG5O3YU76ULEYGKS264IGQRGVI
2909_PtV3.cif,PtV3,Immm,-0.305222935404382,-1.2208917416175282,PN_YV7CHS5ZX7GYJPMWIRTPMWNW5E3UIVOD
2910_VBr5.cif,VBr5,Cmmm,-0.2841827606207943,-1.7050965637247657,PN_QJ2NZ7DYVKL6G7RU6AUPCTCSVZB5QTV7
2911_K2Br4.cif,K2Br4,Pnnm,-1.0890156947304026,-6.534094168382415,PN_FXJGHGR4OKZ3COHHS5AOAWJOYZ7TXP2I
2912_Pb2P2.cif,Pb2P2,P4/nmm,0.1636887776688462,0.654755110675385,PN_ZZ2RSLEHOHCJOXZSBQW4U3KFU3BH3F4L
2913_Ni4Ta8.cif,Ni4Ta8,Pa-3,0.4475267590898551,5.370321109078262,PN_MGGMFTB66ADEJOOAX3IXZNNLVI76A23K
2914_Ce2Br6.cif,Ce2Br6,P6_3/m,-2.11548569156943,-16.92388553255544,PN_XHBAY2QEPBYNL6IYUEGBL6ZSSTTH7JNG
2915_MoRh2.cif,MoRh2,I4/mmm,0.0380025121836678,0.1140075365510036,PN_MVYJMNSVOIDMEEK7KHR46NHT55CDADF6
2916_Au16Sn4.cif,Au16Sn4,I-43m,0.0582444988574188,1.164889977148377,PN_6CKOMUR3XQTUOJ6GDWJTWLCHC47GYVK6
2917_V4P4.cif,V4P4,P2_13,-0.7870895311130237,-6.29671624890419,PN_GMNBPR2FNNNEAOEZCATO25RQ6UESTZHP
2918_Ag8Au4.cif,Ag8Au4,I4_1/amd,-0.0441376497046051,-0.5296517964552621,PN_AYB5TVUK5QFU3YEKTV4A5KTGXAQY7MAZ
2919_Fe2Mo6.cif,Fe2Mo6,I4/mmm,0.279591567029124,2.236732536232992,PN_MOX7I3KYWFQSJJYT6VBPQLN76DPL76W4
2920_Pb2V2.cif,Pb2V2,Imma,0.4928501595522814,1.9714006382091256,PN_SVVFK3N24ZTQKHISKTO6MNZQUNOXY52F
2921_AuNi5.cif,AuNi5,Amm2,0.1243812841000172,0.7462877046001033,PN_UFA6YPET4VHVUVQ6A45LPJVLTPBL5IWC
2922_Ga3Pb.cif,Ga3Pb,P4/mmm,0.0530431986566251,0.2121727946265004,PN_3D5ZM2CY6ZJB6OUK4JRRXLQT6P5HLVDF
2923_Pt2V2.cif,Pt2V2,Cmcm,-0.4276230445207822,-1.710492178083129,PN_D4UH3U7FY4ZXIDXHUMNBLFNGZ47G2MO7
2924_Ag3Sr.cif,Ag3Sr,Pm-3m,-0.0453551621271102,-0.1814206485084408,PN_FKWN4B7EJ24EDZWMX4VTDXEZHH6OHABT
2925_Ga4In4.cif,Ga4In4,P2_13,0.0605925755307299,0.4847406042458395,PN_YTJCLSDJF7KD4FMMQ3LF4XJF6RP23YJD
2926_K2Sn2.cif,K2Sn2,Cmcm,-0.2445203437210175,-0.97808137488407,PN_P7QVLLRY4ABNYMTFAWGINYLFL544QJRK
2927_CsCu.cif,CsCu,Pm-3m,0.4399689430103484,0.8799378860206968,PN_336YN4SCKMTXJLLRMOSAI6N47CC2ZNGO
2928_K2Sn2.cif,K2Sn2,Pmmn,-0.1301163509892293,-0.5204654039569174,PN_D4NFIFFXXZ7WGH7LHHRW32YHCP6CTVYM
2929_Mn3Nb.cif,Mn3Nb,P4/mmm,0.0610968797625979,0.2443875190503917,PN_SJ4WWA3JWJTJYWQHNRORYJ7ZAQ5KBVEP
2930_AlMn.cif,AlMn,Fm-3m,0.4252473515547947,0.8504947031095895,PN_4W3GHG4XUP2V4NSAXYXIK3L7SJS624CP
2931_Pt8Sr16.cif,Pt8Sr16,Fd-3m,-0.5432285759187595,-13.037485822050227,PN_F72AAUZHGCIMBHINZP4CYV42D5KZA4PZ
2932_SbP.cif,SbP,Pm-3m,0.3087547031735251,0.6175094063470503,PN_HXBALKPSQMMBZLUFV3UGQYKEFU77YNBV
2933_AuU.cif,AuU,Pm-3m,-0.0663266002546461,-0.1326532005092922,PN_LOXDWBJZ47N56T4V2AQR4QEFVE3MRDTO
2934_Fe6Pd4.cif,Fe6Pd4,Fdd2,0.0475907069499314,0.4759070694993141,PN_NOCLJNYL73NEX4QTNOMFVKW2WX76NTBH
2935_BaGe.cif,BaGe,Fm-3m,-0.1820046348794206,-0.3640092697588413,PN_NH5VD45DTFLVOKM3A2KJSY2C34ACWZZM
2936_Fe3Na.cif,Fe3Na,P4/mmm,1.1327794966990163,4.531117986796065,PN_27TTSE34IVIA3XSEL3RDPPLESJ6L6XSY
2937_KP.cif,KP,F-43m,0.7114022996563714,1.4228045993127427,PN_7ZOXYOVYHBZZJ7OPR6ON7HCZ3JQZ3WMF
2938_CuW7.cif,CuW7,Fm-3m,0.3854280871898492,3.0834246975187938,PN_D4SMEJMYIPPBOIYVRIYX4KTIZM65YA33
2939_AsBr5.cif,AsBr5,Cmmm,0.0282342964256434,0.1694057785538607,PN_ETLUWLR2G3ZGW3SVAVPVFIRJXHEEL6YW
2940_Au3As.cif,Au3As,Imm2,0.1334911726647583,0.5339646906590332,PN_E3LGYPVC27J3BYACXRPA2GD3K76K4I4K
2941_IrRh4.cif,IrRh4,I4/m,-0.0017556820822136,-0.0087784104110681,PN_HPNCCKJUQWFDOOV77CVW7HYAUZSBW5HJ
2942_Mo16V4.cif,Mo16V4,I-43m,0.7960963314866717,15.921926629733434,PN_VS6BVUZAN6DI4UC7TJXDJFDOQXXWEBTS
2943_AlGa.cif,AlGa,Cmmm,0.0691252028612607,0.1382504057225215,PN_MXO45LEMFBJHXOQIIDF4FRIT2SELRAVS
2944_Ir2Ni4.cif,Ir2Ni4,Cmcm,0.0603663610725782,0.3621981664354692,PN_7SIDJN37E3RP4EIE6MBC6LBQ7STT6IOY
2945_Ga3Th.cif,Ga3Th,Pm-3m,-0.5055789219036146,-2.0223156876144586,PN_BLPQGUPENZGIIHXWJUCPEDGYB2UD6LY5
2946_PtSm.cif,PtSm,Pm-3m,-1.4318709282015725,-2.863741856403145,PN_PV2J5NV4A7HAUQIFLHXDB6VHFG7ODSYE
2947_Au6Ba2.cif,Au6Ba2,Pmmn,-0.526886487717174,-4.215091901737392,PN_HL5P6ZFD5NYVITWQ5G3NIQ6Q5AY7FQMY
2948_Al4Cu8.cif,Al4Cu8,Pnma,-0.1947568048805603,-2.337081658566724,PN_O7KIULMZ6IFUR5DSAHNOCN5YSGRPFGFM
2949_Ca6Ta2.cif,Ca6Ta2,I4/mmm,0.7325548895312664,5.860439116250131,PN_AUZZN57K6WSRNX4RKCE3MHP3OI4Y2TPP
2950_AuW2.cif,AuW2,I4/mmm,0.4242236213270421,1.2726708639811264,PN_26NS55JRWU6DJSD4C6362YLD7D2PYKTF
2952_MoV.cif,MoV,Pm-3m,-0.126784531445768,-0.5071381257830723,PN_WG67PX7A3H6ZW2D6IZEEPNIVPGBSZEKA
2953_Mo2P2.cif,Mo2P2,I4_1/amd,0.0616187149853217,0.2464748599412871,PN_Z6U64HCHHOULG3UGUXYFG2VS4MUXVBWR
2954_Ni3Sr.cif,Ni3Sr,Cmmm,0.5203327610247177,2.081331044098871,PN_JGLEUQ3RRG6M6VENPFLSVBMZDGDNTRIO
2955_Cu3Mo.cif,Cu3Mo,Pmmm,0.22920652430816,0.91682609723264,PN_WVVYQWNTDQRUBZ3H5Y2FD6RGUWP5LSVM
2956_Sm3W.cif,Sm3W,I4/mmm,0.0631950852148808,0.2527803408595233,PN_WXDNHDYTHUCN6EX73CST4GSJQ6KOO6XX
2957_Na3Ge.cif,Na3Ge,Pmmm,0.0413320232122367,0.1653280928489469,PN_7GV2LZYUJ5LXD3FVQ3FYE4FP3TOVM42C
2958_IrI.cif,IrI,Fm-3m,0.8600843245627727,1.7201686491255457,PN_7NT32QUPVV54GMMZ6SU5JL7KSZQQ5SL3
2959_Cu4Mn8.cif,Cu4Mn8,Pnma,0.3612515646588257,4.335018775905908,PN_SWPFHMZLN2ODDWH73X2HCY2EGX7CSEPG
2960_Ac3I.cif,Ac3I,Pm-3m,-0.2343629998585519,-0.9374519994342077,PN_4F2S2HYU4RFUJMXKDDN3OYHMRRORENY2
2961_Ta3Sb.cif,Ta3Sb,P4/mmm,0.0115760029382396,0.0463040117529587,PN_WCIVSLWBC36NPN6QCOB5AT64M4TECPMM
2962_AuSb.cif,AuSb,Fm-3m,-0.0501351230650959,-0.4010809845207674,PN_PBKHFK6EV2TIMTCD2WWGVCTVRQL7GYB7
2963_GaPd.cif,GaPd,Pm-3m,-0.6028874388474872,-1.2057748776949744,PN_YDSUB3AGEMTZVZ6AKZKQQKFEWIF4ESJO
2964_Ni2P4.cif,Ni2P4,Cmcm,-0.0100394529238236,-0.0602367175429421,PN_QSNVQ4S5KDIRFZO5AV6DH3E645BZHFEH
2965_Au2Na4.cif,Au2Na4,Fd-3m,0.0511408221620793,0.306844932972476,PN_I45DPHQ2FTW2HL3B7MCLQLRVI3MVKXLS
