file_name,formula,space_group,value_per_atom
2479_InTh,InTh,R-3m,-0.1344146265432577
2482_Ac3Mn,Ac3Mn,I4/mmm,-53.62881943695404
2484_Cr8Ta4,Cr8Ta4,Pnma,0.1552691808946953
2506_SnTa,SnTa,F-43m,1.6490591314503904
2510_Au8Cu4,Au8Cu4,I4_1/amd,-0.0134236690882166
2516_AgSn2,AgSn2,I4/mmm,-0.0020241158608621
2517_Au2Cu,Au2Cu,I4/mmm,-0.0358970332570341
2527_BaTa3,BaTa3,P4/mmm,1.2182724806159069
2530_Ni4Rh2,Ni4Rh2,Cmcm,0.1190964767898267
2531_RbSn,RbSn,P-6m2,0.0399304454798907
2533_Ga2P4,Ga2P4,Fd-3m,0.3961177066651302
2538_Al18Rh6,Al18Rh6,Pmmn,-0.529446957011567
2541_RbV,RbV,P-6m2,1.6020458339129915
2543_Ba3Ta,Ba3Ta,P4/mmm,0.8543729953738324
2546_Pd6Rh10,Pd6Rh10,I4/mcm,0.3249551991973955
2547_K8Sn4,K8Sn4,Pnma,-0.112285884478541
2553_NbV2,NbV2,I4/mmm,0.0426626753663737
